wavelength,response
3002.00000,0.00000
3004.00000,0.00000
3006.00000,0.00000
3008.00000,0.00000
3010.00000,0.00000
3012.00000,0.00000
3014.00000,0.00000
3016.00000,0.00000
3018.00000,0.00000
3020.00000,0.00000
3022.00000,0.00000
3024.00000,0.00000
3026.00000,0.00000
3028.00000,0.00000
3030.00000,0.00000
3032.00000,0.00000
3034.00000,0.00000
3036.00000,0.00000
3038.00000,0.00000
3040.00000,0.00000
3042.00000,0.00000
3044.00000,0.00000
3046.00000,0.00000
3048.00000,0.00000
3050.00000,0.00000
3052.00000,0.00000
3054.00000,0.00000
3056.00000,0.00000
3058.00000,0.00000
3060.00000,0.00000
3062.00000,0.00000
3064.00000,0.00000
3066.00000,0.00000
3068.00000,0.00000
3070.00000,0.00000
3072.00000,0.00000
3074.00000,0.00000
3076.00000,0.00000
3078.00000,0.00000
3080.00000,0.00000
3082.00000,0.00000
3084.00000,0.00000
3086.00000,0.00000
3088.00000,0.00000
3090.00000,0.00000
3092.00000,0.00000
3094.00000,0.00000
3096.00000,0.00000
3098.00000,0.00000
3100.00000,0.00000
3102.00000,0.00000
3104.00000,0.00000
3106.00000,0.00000
3108.00000,0.00000
3110.00000,0.00000
3112.00000,0.00000
3114.00000,0.00000
3116.00000,0.00000
3118.00000,0.00000
3120.00000,0.00000
3122.00000,0.00000
3124.00000,0.00000
3126.00000,0.00000
3128.00000,0.00000
3130.00000,0.00000
3132.00000,0.00000
3134.00000,0.00000
3136.00000,0.00000
3138.00000,0.00000
3140.00000,0.00000
3142.00000,0.00000
3144.00000,0.00000
3146.00000,0.00000
3148.00000,0.00000
3150.00000,0.00000
3152.00000,0.00000
3154.00000,0.00000
3156.00000,0.00000
3158.00000,0.00000
3160.00000,0.00000
3162.00000,0.00000
3164.00000,0.00000
3166.00000,0.00000
3168.00000,0.00000
3170.00000,0.00000
3172.00000,0.00000
3174.00000,0.00000
3176.00000,0.00000
3178.00000,0.00000
3180.00000,0.00000
3182.00000,0.00000
3184.00000,0.00000
3186.00000,0.00000
3188.00000,0.00000
3190.00000,0.00000
3192.00000,0.00000
3194.00000,0.00000
3196.00000,0.00000
3198.00000,0.00000
3200.00000,0.00000
3202.00000,0.00000
3204.00000,0.00000
3206.00000,0.00000
3208.00000,0.00000
3210.00000,0.00000
3212.00000,0.00000
3214.00000,0.00000
3216.00000,0.00000
3218.00000,0.00000
3220.00000,0.00000
3222.00000,0.00000
3224.00000,0.00000
3226.00000,0.00000
3228.00000,0.00000
3230.00000,0.00000
3232.00000,0.00000
3234.00000,0.00000
3236.00000,0.00000
3238.00000,0.00000
3240.00000,0.00000
3242.00000,0.00000
3244.00000,0.00000
3246.00000,0.00000
3248.00000,0.00000
3250.00000,0.00000
3252.00000,0.00000
3254.00000,0.00000
3256.00000,0.00000
3258.00000,0.00000
3260.00000,0.00000
3262.00000,0.00000
3264.00000,0.00000
3266.00000,0.00000
3268.00000,0.00000
3270.00000,0.00000
3272.00000,0.00000
3274.00000,0.00000
3276.00000,0.00000
3278.00000,0.00000
3280.00000,0.00000
3282.00000,0.00000
3284.00000,0.00000
3286.00000,0.00000
3288.00000,0.00000
3290.00000,0.00000
3292.00000,0.00000
3294.00000,0.00000
3296.00000,0.00000
3298.00000,0.00000
3300.00000,0.00000
3302.00000,0.00000
3304.00000,0.00000
3306.00000,0.00000
3308.00000,0.00000
3310.00000,0.00000
3312.00000,0.00000
3314.00000,0.00000
3316.00000,0.00000
3318.00000,0.00000
3320.00000,0.00000
3322.00000,0.00000
3324.00000,0.00000
3326.00000,0.00000
3328.00000,0.00000
3330.00000,0.00000
3332.00000,0.00000
3334.00000,0.00000
3336.00000,0.00000
3338.00000,0.00000
3340.00000,0.00000
3342.00000,0.00000
3344.00000,0.00000
3346.00000,0.00000
3348.00000,0.00000
3350.00000,0.00000
3352.00000,0.00000
3354.00000,0.00000
3356.00000,0.00000
3358.00000,0.00000
3360.00000,0.00000
3362.00000,0.00000
3364.00000,0.00000
3366.00000,0.00000
3368.00000,0.00000
3370.00000,0.00000
3372.00000,0.00000
3374.00000,0.00000
3376.00000,0.00000
3378.00000,0.00000
3380.00000,0.00000
3382.00000,0.00000
3384.00000,0.00000
3386.00000,0.00000
3388.00000,0.00000
3390.00000,0.00000
3392.00000,0.00000
3394.00000,0.00000
3396.00000,0.00000
3398.00000,0.00000
3400.00000,0.00000
3402.00000,0.00000
3404.00000,0.00000
3406.00000,0.00000
3408.00000,0.00000
3410.00000,0.00000
3412.00000,0.00000
3414.00000,0.00000
3416.00000,0.00000
3418.00000,0.00000
3420.00000,0.00000
3422.00000,0.00000
3424.00000,0.00000
3426.00000,0.00000
3428.00000,0.00000
3430.00000,0.00000
3432.00000,0.00000
3434.00000,0.00000
3436.00000,0.00000
3438.00000,0.00000
3440.00000,0.00000
3442.00000,0.00000
3444.00000,0.00000
3446.00000,0.00000
3448.00000,0.00000
3450.00000,0.00000
3452.00000,0.00000
3454.00000,0.00000
3456.00000,0.00000
3458.00000,0.00000
3460.00000,0.00000
3462.00000,0.00000
3464.00000,0.00000
3466.00000,0.00000
3468.00000,0.00000
3470.00000,0.00000
3472.00000,0.00000
3474.00000,0.00000
3476.00000,0.00000
3478.00000,0.00000
3480.00000,0.00000
3482.00000,0.00000
3484.00000,0.00000
3486.00000,0.00000
3488.00000,0.00000
3490.00000,0.00000
3492.00000,0.00000
3494.00000,0.00000
3496.00000,0.00000
3498.00000,0.00000
3500.00000,0.00000
3502.00000,0.00000
3504.00000,0.00000
3506.00000,0.00000
3508.00000,0.00000
3510.00000,0.00000
3512.00000,0.00000
3514.00000,0.00000
3516.00000,0.00000
3518.00000,0.00000
3520.00000,0.00000
3522.00000,0.00000
3524.00000,0.00000
3526.00000,0.00000
3528.00000,0.00000
3530.00000,0.00000
3532.00000,0.00000
3534.00000,0.00000
3536.00000,0.00000
3538.00000,0.00000
3540.00000,0.00000
3542.00000,0.00000
3544.00000,0.00000
3546.00000,0.00000
3548.00000,0.00000
3550.00000,0.00000
3552.00000,0.00000
3554.00000,0.00000
3556.00000,0.00000
3558.00000,0.00000
3560.00000,0.00000
3562.00000,0.00000
3564.00000,0.00000
3566.00000,0.00000
3568.00000,0.00000
3570.00000,0.00000
3572.00000,0.00000
3574.00000,0.00000
3576.00000,0.00000
3578.00000,0.00000
3580.00000,0.00000
3582.00000,0.00000
3584.00000,0.00000
3586.00000,0.00000
3588.00000,0.00000
3590.00000,0.00000
3592.00000,0.00000
3594.00000,0.00000
3596.00000,0.00000
3598.00000,0.00000
3600.00000,0.00000
3602.00000,0.00000
3604.00000,0.00000
3606.00000,0.00000
3608.00000,0.00000
3610.00000,0.00000
3612.00000,0.00000
3614.00000,0.00000
3616.00000,0.00000
3618.00000,0.00000
3620.00000,0.00000
3622.00000,0.00000
3624.00000,0.00000
3626.00000,0.00000
3628.00000,0.00000
3630.00000,0.00000
