wavelength,response
1000,0.00000
1010,0.00000
1020,0.00000
1030,0.00000
1040,0.00000
1050,0.00000
1060,0.00000
1070,0.00000
1080,0.00000
1090,0.00000
1100,0.00000
1110,0.00000
1120,0.00000
1130,0.00000
1140,0.00000
1150,0.00000
1160,0.00000
1170,0.00000
1180,0.00000
1190,0.00000
1200,0.00000
1210,0.00000
1220,0.00000
1230,0.00000
1240,0.00000
1250,0.00000
1260,0.00000
1270,0.00000
1280,0.00000
1290,0.00000
1300,0.00000
1310,0.00000
1320,0.00000
1330,0.00000
1340,0.00000
1350,0.00000
1360,0.00000
1370,0.00000
1380,0.00000
1390,0.00000
1400,0.00000
1410,0.00000
1420,0.00000
1430,0.00000
1440,0.00000
1450,0.00000
1460,0.00000
1470,0.00000
1480,0.00000
1490,0.00000
1500,0.00000
1510,0.00000
1520,0.00000
1530,0.00000
1540,0.00000
1550,0.00000
1560,0.00000
1570,0.00000
1580,0.00000
1590,0.00000
1600,0.00000
1610,0.00000
1620,0.00000
1630,0.00000
1640,0.00000
1650,0.00000
1660,0.00000
1670,0.00000
1680,0.00000
1690,0.00000
1700,0.00000
1710,0.00000
1720,0.00000
1730,0.00000
1740,0.00000
1750,0.00000
1760,0.00000
1770,0.00000
1780,0.00000
1790,0.00000
1800,0.00000
1810,0.00000
1820,0.00000
1830,0.00000
1840,0.00000
1850,0.00000
1860,0.00000
1870,0.00000
1880,0.00000
1890,0.00000
1900,0.00000
1910,0.00000
1920,0.00000
1930,0.00000
1940,0.00000
1950,0.00000
1960,0.00000
1970,0.00000
1980,0.00000
1990,0.00000
2000,0.00000
2010,0.00000
2020,0.00000
2030,0.00000
2040,0.00000
2050,0.00000
2060,0.00000
2070,0.00000
2080,0.00000
2090,0.00000
2100,0.00000
2110,0.00000
2120,0.00000
2130,0.00000
2140,0.00000
2150,0.00000
2160,0.00000
2170,0.00000
2180,0.00000
2190,0.00000
2200,0.00000
2210,0.00000
2220,0.00000
2230,0.00000
2240,0.00000
2250,0.00000
2260,0.00000
2270,0.00000
2280,0.00000
2290,0.00000
2300,0.00000
2310,0.00000
2320,0.00000
2330,0.00000
2340,0.00000
2350,0.00000
2360,0.00000
2370,0.00000
2380,0.00000
2390,0.00000
2400,0.00000
2410,0.00000
2420,0.00000
2430,0.00000
2440,0.00000
2450,0.00000
2460,0.00000
2470,0.00000
2480,0.00000
2490,0.00000
2500,0.00000
2510,0.00000
2520,0.00000
2530,0.00000
2540,0.00000
2550,0.00000
2560,0.00000
2570,0.00000
2580,0.00000
2590,0.00000
2600,0.00000
2610,0.00000
2620,0.00000
2630,0.00000
2640,0.00000
2650,0.00000
2660,0.00000
2670,0.00000
2680,0.00000
2690,0.00000
2700,0.00000
2710,0.00000
2720,0.00000
2730,0.00000
2740,0.00000
2750,0.00000
2760,0.00000
2770,0.00000
2780,0.00000
2790,0.00000
2800,0.00000
2810,0.00000
2820,0.00000
2830,0.00000
2840,0.00000
2850,0.00000
2860,0.00000
2870,0.00000
2880,0.00000
2890,0.00000
2900,0.00000
2910,0.00000
2920,0.00000
2930,0.00000
2940,0.00000
2950,0.00000
2960,0.00000
2970,0.00000
2980,0.00000
2990,0.00000
3000,0.00000
3010,0.00000
3020,0.00000
3030,0.00000
3040,0.00000
3050,0.00000
3060,0.00000
3070,0.00000
3080,0.00000
3090,0.00000
3100,0.00000
3110,0.00000
3120,0.00000
3130,0.00000
3140,0.00000
3150,0.00000
3160,0.00000
3170,0.00000
3180,0.00000
3190,0.00000
3200,0.00000
3210,0.00000
3220,0.00001
3230,0.00001
3240,0.00013
3250,0.00026
3260,0.00163
3270,0.00300
3280,0.00837
3290,0.01374
3300,0.02104
3310,0.02834
3320,0.03800
3330,0.04765
3340,0.05978
3350,0.07190
3360,0.07923
3370,0.08657
3380,0.09459
3390,0.10262
3400,0.10599
3410,0.10936
3420,0.09844
3430,0.08752
3440,0.09889
3450,0.11025
3460,0.13315
3470,0.15604
3480,0.16263
3490,0.16921
3500,0.17061
3510,0.17201
3520,0.17591
3530,0.17982
3540,0.17849
3550,0.17716
3560,0.17622
3570,0.17527
3580,0.17619
3590,0.17711
3600,0.17594
3610,0.17478
3620,0.17260
3630,0.17042
3640,0.16741
3650,0.16577
3660,0.16336
3670,0.16095
3680,0.15755
3690,0.15415
3700,0.15092
3710,0.14768
3720,0.14381
3730,0.13995
3740,0.13659
3750,0.13323
3760,0.13182
3770,0.13042
3780,0.12964
3790,0.12885
3800,0.13117
3810,0.13350
3820,0.14043
3830,0.14736
3840,0.15580
3850,0.16424
3860,0.17528
3870,0.18632
3880,0.20361
3890,0.22089
3900,0.23863
3910,0.25637
3920,0.27726
3930,0.29814
3940,0.31693
3950,0.33572
3960,0.34768
3970,0.35964
3980,0.37353
3990,0.38742
4000,0.40754
4010,0.42767
4020,0.44806
4030,0.46846
4040,0.47989
4050,0.49131
4060,0.49716
4070,0.50300
4080,0.50984
