wavelength,response
3002.00000,0.00023
3004.00000,0.00028
3006.00000,0.00033
3008.00000,0.00039
3010.00000,0.00046
3012.00000,0.00053
3014.00000,0.00063
3016.00000,0.00073
3018.00000,0.00085
3020.00000,0.00098
3022.00000,0.00113
3024.00000,0.00129
3026.00000,0.00147
3028.00000,0.00166
3030.00000,0.00187
3032.00000,0.00211
3034.00000,0.00236
3036.00000,0.00264
3038.00000,0.00294
3040.00000,0.00328
3042.00000,0.00364
3044.00000,0.00404
3046.00000,0.00448
3048.00000,0.00495
3050.00000,0.00545
3052.00000,0.00598
3054.00000,0.00655
3056.00000,0.00715
3058.00000,0.00779
3060.00000,0.00848
3062.00000,0.00921
3064.00000,0.00999
3066.00000,0.01083
3068.00000,0.01173
3070.00000,0.01267
3072.00000,0.01367
3074.00000,0.01470
3076.00000,0.01578
3078.00000,0.01691
3080.00000,0.01809
3082.00000,0.01932
3084.00000,0.02062
3086.00000,0.02198
3088.00000,0.02341
3090.00000,0.02491
3092.00000,0.02648
3094.00000,0.02811
3096.00000,0.02980
3098.00000,0.03155
3100.00000,0.03337
3102.00000,0.03525
3104.00000,0.03720
3106.00000,0.03921
3108.00000,0.04129
3110.00000,0.04343
3112.00000,0.04564
3114.00000,0.04791
3116.00000,0.05024
3118.00000,0.05263
3120.00000,0.05508
3122.00000,0.05761
3124.00000,0.06022
3126.00000,0.06291
3128.00000,0.06568
3130.00000,0.06853
3132.00000,0.07145
3134.00000,0.07442
3136.00000,0.07743
3138.00000,0.08049
3140.00000,0.08359
3142.00000,0.08673
3144.00000,0.08992
3146.00000,0.09317
3148.00000,0.09650
3150.00000,0.09990
3152.00000,0.10338
3154.00000,0.10693
3156.00000,0.11054
3158.00000,0.11420
3160.00000,0.11790
3162.00000,0.12165
3164.00000,0.12544
3166.00000,0.12929
3168.00000,0.13320
3170.00000,0.13715
3172.00000,0.14114
3174.00000,0.14515
3176.00000,0.14919
3178.00000,0.15326
3180.00000,0.15736
3182.00000,0.16149
3184.00000,0.16566
3186.00000,0.16986
3188.00000,0.17406
3190.00000,0.17825
3192.00000,0.18243
3194.00000,0.18659
3196.00000,0.19075
3198.00000,0.19493
3200.00000,0.19915
3202.00000,0.20342
3204.00000,0.20774
3206.00000,0.21212
3208.00000,0.21654
3210.00000,0.22099
3212.00000,0.22547
3214.00000,0.22996
3216.00000,0.23444
3218.00000,0.23890
3220.00000,0.24331
3222.00000,0.24768
3224.00000,0.25201
3226.00000,0.25631
3228.00000,0.26060
3230.00000,0.26492
3232.00000,0.26928
3234.00000,0.27368
3236.00000,0.27808
3238.00000,0.28246
3240.00000,0.28679
3242.00000,0.29105
3244.00000,0.29528
3246.00000,0.29954
3248.00000,0.30391
3250.00000,0.30844
3252.00000,0.31315
3254.00000,0.31801
3256.00000,0.32292
3258.00000,0.32778
3260.00000,0.33249
3262.00000,0.33699
3264.00000,0.34127
3266.00000,0.34538
3268.00000,0.34940
3270.00000,0.35340
3272.00000,0.35744
3274.00000,0.36153
3276.00000,0.36565
3278.00000,0.36977
3280.00000,0.37386
3282.00000,0.37790
3284.00000,0.38188
3286.00000,0.38582
3288.00000,0.38973
3290.00000,0.39361
3292.00000,0.39743
3294.00000,0.40118
3296.00000,0.40483
3298.00000,0.40839
3300.00000,0.41192
3302.00000,0.41547
3304.00000,0.41913
3306.00000,0.42295
3308.00000,0.42697
3310.00000,0.43115
3312.00000,0.43542
3314.00000,0.43968
3316.00000,0.44383
3318.00000,0.44780
3320.00000,0.45156
3322.00000,0.45511
3324.00000,0.45851
3326.00000,0.46183
3328.00000,0.46514
3330.00000,0.46849
3332.00000,0.47191
3334.00000,0.47537
3336.00000,0.47884
3338.00000,0.48229
3340.00000,0.48568
3342.00000,0.48903
3344.00000,0.49237
3346.00000,0.49573
3348.00000,0.49915
3350.00000,0.50260
3352.00000,0.50603
3354.00000,0.50937
3356.00000,0.51254
3358.00000,0.51551
3360.00000,0.51830
3362.00000,0.52094
3364.00000,0.52353
3366.00000,0.52613
3368.00000,0.52882
3370.00000,0.53162
3372.00000,0.53454
3374.00000,0.53752
3376.00000,0.54046
3378.00000,0.54328
3380.00000,0.54589
3382.00000,0.54826
3384.00000,0.55046
3386.00000,0.55262
3388.00000,0.55489
3390.00000,0.55743
3392.00000,0.56030
3394.00000,0.56347
3396.00000,0.56679
3398.00000,0.57008
3400.00000,0.57313
3402.00000,0.57582
3404.00000,0.57811
3406.00000,0.58010
3408.00000,0.58195
3410.00000,0.58383
3412.00000,0.58590
3414.00000,0.58819
3416.00000,0.59066
3418.00000,0.59317
3420.00000,0.59558
3422.00000,0.59777
3424.00000,0.59972
3426.00000,0.60150
3428.00000,0.60323
3430.00000,0.60503
3432.00000,0.60698
3434.00000,0.60909
3436.00000,0.61134
3438.00000,0.61362
3440.00000,0.61587
3442.00000,0.61804
3444.00000,0.62009
3446.00000,0.62204
3448.00000,0.62391
3450.00000,0.62573
3452.00000,0.62753
3454.00000,0.62933
3456.00000,0.63116
3458.00000,0.63301
3460.00000,0.63486
3462.00000,0.63669
3464.00000,0.63849
3466.00000,0.64025
3468.00000,0.64200
3470.00000,0.64379
3472.00000,0.64565
3474.00000,0.64758
3476.00000,0.64957
3478.00000,0.65154
3480.00000,0.65341
3482.00000,0.65507
3484.00000,0.65647
3486.00000,0.65760
3488.00000,0.65850
3490.00000,0.65930
3492.00000,0.66011
3494.00000,0.66107
3496.00000,0.66228
3498.00000,0.66375
3500.00000,0.66544
3502.00000,0.66722
3504.00000,0.66899
3506.00000,0.67060
3508.00000,0.67198
3510.00000,0.67312
3512.00000,0.67406
3514.00000,0.67489
3516.00000,0.67572
3518.00000,0.67663
3520.00000,0.67771
3522.00000,0.67898
3524.00000,0.68042
3526.00000,0.68199
3528.00000,0.68364
3530.00000,0.68530
3532.00000,0.68691
3534.00000,0.68846
3536.00000,0.68991
3538.00000,0.69127
3540.00000,0.69250
3542.00000,0.69361
3544.00000,0.69456
3546.00000,0.69537
3548.00000,0.69605
3550.00000,0.69666
3552.00000,0.69730
3554.00000,0.69803
3556.00000,0.69892
3558.00000,0.69996
3560.00000,0.70109
3562.00000,0.70219
3564.00000,0.70315
3566.00000,0.70392
3568.00000,0.70448
3570.00000,0.70489
3572.00000,0.70526
3574.00000,0.70569
3576.00000,0.70623
3578.00000,0.70693
3580.00000,0.70776
3582.00000,0.70872
3584.00000,0.70977
3586.00000,0.71090
3588.00000,0.71206
3590.00000,0.71322
3592.00000,0.71432
3594.00000,0.71529
3596.00000,0.71606
3598.00000,0.71663
3600.00000,0.71703
3602.00000,0.71732
3604.00000,0.71760
3606.00000,0.71796
3608.00000,0.71843
3610.00000,0.71902
3612.00000,0.71968
3614.00000,0.72034
3616.00000,0.72096
3618.00000,0.72147
3620.00000,0.72188
3622.00000,0.72220
3624.00000,0.72247
3626.00000,0.72272
3628.00000,0.72299
3630.00000,0.72327
3632.00000,0.72356
3634.00000,0.72382
3636.00000,0.72401
3638.00000,0.72410
3640.00000,0.72408
3642.00000,0.72397
3644.00000,0.72382
3646.00000,0.72371
3648.00000,0.72368
3650.00000,0.72377
3652.00000,0.72397
3654.00000,0.72424
3656.00000,0.72454
3658.00000,0.72482
3660.00000,0.72506
3662.00000,0.72528
3664.00000,0.72548
3666.00000,0.72569
3668.00000,0.72589
3670.00000,0.72606
3672.00000,0.72618
3674.00000,0.72619
3676.00000,0.72608
3678.00000,0.72584
3680.00000,0.72548
3682.00000,0.72502
3684.00000,0.72449
3686.00000,0.72393
3688.00000,0.72339
3690.00000,0.72291
3692.00000,0.72251
3694.00000,0.72219
3696.00000,0.72194
3698.00000,0.72169
3700.00000,0.72136
3702.00000,0.72088
3704.00000,0.72020
3706.00000,0.71936
3708.00000,0.71841
3710.00000,0.71745
3712.00000,0.71658
3714.00000,0.71586
3716.00000,0.71528
3718.00000,0.71481
3720.00000,0.71436
3722.00000,0.71386
3724.00000,0.71326
3726.00000,0.71256
3728.00000,0.71173
3730.00000,0.71081
3732.00000,0.70978
3734.00000,0.70867
3736.00000,0.70747
3738.00000,0.70619
3740.00000,0.70487
3742.00000,0.70352
3744.00000,0.70216
3746.00000,0.70077
3748.00000,0.69931
3750.00000,0.69776
3752.00000,0.69608
3754.00000,0.69429
3756.00000,0.69244
3758.00000,0.69059
3760.00000,0.68882
3762.00000,0.68715
3764.00000,0.68557
3766.00000,0.68405
3768.00000,0.68249
3770.00000,0.68084
3772.00000,0.67906
3774.00000,0.67716
3776.00000,0.67515
3778.00000,0.67307
3780.00000,0.67097
3782.00000,0.66883
3784.00000,0.66664
3786.00000,0.66439
3788.00000,0.66203
3790.00000,0.65957
3792.00000,0.65699
3794.00000,0.65430
3796.00000,0.65153
3798.00000,0.64869
3800.00000,0.64581
3802.00000,0.64290
3804.00000,0.63997
3806.00000,0.63702
3808.00000,0.63403
3810.00000,0.63097
